"date","invocationclass","region","runtime","artifactsize","memorysize","median_daily_duration"
"2020-05-28","cold","us-west-1","java8","small","512","676"
"2020-05-29","warm-one","eu-north-1","java8","largeuberjar","512","16"
"2020-05-29","warm-two","ap-southeast-1","java11","small","1536","25"
"2020-06-14","warm-two","ap-southeast-1","python38","small","1536","23"
"2020-06-02","cold","ap-southeast-2","java11","large","1536","987"
"2020-05-28","cold","eu-west-1","java11","large","512","960"
"2020-05-29","warm-one","eu-central-1","java8","large","1536","20"
"2020-06-02","cold","us-west-1","java8","large","512","1002"
"2020-06-14","cool","us-east-1","java8","large","1536","34"
"2020-06-02","cold","eu-central-1","java11","large","1536","1277"
"2020-06-19","warm-one","us-east-2","java11","large","512","19"
"2020-06-14","cool","eu-north-1","java11","large","1536","35"
"2020-06-14","warm-one","us-east-2","java8","small","1536","18"
"2020-06-02","warm-one","eu-west-3","java11","small","3008","16"
"2020-06-14","warm-one","sa-east-1","java11","large","1536","17"
"2020-05-28","warm-two","us-west-1","java11","large","512","20"
"2020-06-05","cold","us-west-2","java8","large","1536","932"
"2020-05-28","warm-two","ap-south-1","java11","small","3008","20"
"2020-06-17","cold","ap-southeast-1","java11","small","512","486"
"2020-05-28","cold","eu-north-1","java8","small","1536","633"
"2020-06-14","warm-two","us-west-1","java8","small","512","16"
"2020-05-28","warm-two","eu-north-1","java8","large","3008","26"
"2020-06-14","cold","ap-northeast-2","java8","small","512","666"
"2020-06-17","cool","us-east-2","java8","largeuberjar","512","29"
"2020-06-05","warm-one","ap-south-1","java8","large","1536","17"
"2020-05-31","warm-one","eu-west-1","java11","large","3008","17"
"2020-05-31","warm-two","ap-northeast-1","python38","small","1536","29"
"2020-06-19","cold","ap-northeast-1","java8","small","1536","678"
"2020-06-05","cool","sa-east-1","java8","small","3008","40"
"2020-05-31","cool","eu-west-2","java8","small","512","32"
"2020-06-25","cool","ap-southeast-1","python38","small","1536","35"
"2020-06-02","cold","us-east-1","java8","largeuberjar","512","1031"
"2020-05-31","warm-one","ap-northeast-1","java11","small","512","25"
"2020-05-31","cold","ap-south-1","python38","small","1536","227"
"2020-05-31","cool","us-east-2","java8","large","1536","29"
"2020-05-31","cold","ap-northeast-1","java11","small","512","517"
"2020-05-12","cold","eu-north-1","java11","large","512","945"
"2020-05-12","cold","eu-west-1","java11","small","3008","427"
"2020-06-17","warm-one","ap-northeast-2","java8","largeuberjar","512","16"
"2020-05-31","warm-two","us-east-1","java11","small","3008","20"
"2020-06-25","warm-one","eu-west-2","java11","large","3008","16"
"2020-05-12","warm-one","ap-southeast-1","java11","small","1536","17"
"2020-06-25","warm-one","eu-west-1","java8","large","3008","16"
"2020-06-28","cool","us-east-2","java8","large","512","27"
"2020-06-25","cold","eu-west-3","java8","large","512","870"
"2020-06-03","warm-two","us-east-2","java11","large","3008","17"
"2020-06-25","cool","us-east-1","java11","large","3008","33"
"2020-05-12","warm-two","ap-northeast-1","java8","largeuberjar","512","32"
"2020-05-31","warm-two","ap-southeast-1","java8","small","512","22"
"2020-06-17","cool","sa-east-1","java8","small","512","42"
"2020-06-06","warm-two","eu-west-2","java11","large","1536","18"
"2020-06-03","cool","ap-southeast-2","java11","small","3008","38"
"2020-06-14","cool","eu-west-2","python38","small","1536","31"
"2020-06-25","warm-two","us-west-1","java8","largeuberjar","512","21"
"2020-06-19","warm-two","ap-northeast-1","java11","large","1536","30"
"2020-05-29","cool","ap-northeast-1","java11","large","1536","48"
"2020-06-26","cool","ap-northeast-2","java8","large","3008","34"
"2020-05-31","warm-one","eu-west-3","java11","large","512","16"
"2020-05-31","warm-one","sa-east-1","java8","small","3008","19"
"2020-05-10","cold","eu-west-2","java11","large","1536","877"
"2020-05-18","cool","ap-northeast-1","java11","small","1536","49"
"2020-05-18","cool","ap-southeast-2","java8","large","3008","36"
"2020-06-24","cold","ap-southeast-1","java8","large","1536","859"
"2020-05-18","warm-two","sa-east-1","java8","large","512","23"
"2020-06-24","warm-one","eu-west-1","java11","large","1536","17"
"2020-06-26","warm-two","us-west-1","java11","small","3008","17"
"2020-06-08","cold","ap-southeast-2","python38","small","1536","254"
"2020-06-25","cold","ap-northeast-1","java8","small","512","737"
"2020-06-24","warm-one","ap-southeast-2","python38","small","1536","20"
"2020-06-28","warm-one","eu-central-1","java8","small","1536","17"
"2020-05-10","cold","eu-west-3","java11","large","512","910"
"2020-05-19","warm-two","ap-northeast-2","java8","small","1536","20"
"2020-06-03","cold","ap-south-1","java8","large","512","898"
"2020-06-24","cold","eu-west-1","java11","large","1536","984"
"2020-05-12","warm-two","ap-south-1","java8","small","512","18"
"2020-06-24","warm-one","us-west-2","java8","small","512","22"
"2020-05-31","cold","eu-west-3","java11","large","512","850"
"2020-06-14","warm-two","ap-northeast-2","java11","large","512","22"
"2020-06-26","warm-one","eu-central-1","java11","small","512","17"
"2020-06-24","warm-one","us-west-1","java8","small","1536","18"
"2020-05-18","warm-one","sa-east-1","java11","small","512","19"
"2020-06-17","warm-one","eu-west-2","java8","large","1536","17"
"2020-06-25","warm-one","eu-west-3","java8","large","512","16"
"2020-05-18","cold","ap-northeast-2","java8","large","512","905"
"2020-05-19","warm-two","ap-northeast-1","java8","large","3008","34"
"2020-05-19","warm-two","eu-west-2","java11","small","1536","18"
"2020-05-19","warm-two","us-west-2","java8","largeuberjar","512","22"
"2020-05-31","warm-one","us-west-1","java8","small","3008","19"
"2020-06-24","cold","eu-west-1","java8","large","3008","856"
"2020-05-29","warm-two","us-east-1","python38","small","1536","21"
"2020-05-18","cool","ap-south-1","java11","large","3008","29"
"2020-06-08","warm-one","ap-northeast-1","java8","large","3008","27"
"2020-06-17","cool","ap-southeast-2","java11","small","1536","37"
"2020-05-18","cold","eu-north-1","java11","large","3008","869"
"2020-06-24","warm-two","us-east-1","java11","small","1536","20"
"2020-05-19","warm-two","eu-west-3","java11","small","512","16"
"2020-06-03","warm-one","eu-west-2","java8","large","3008","17"
"2020-06-03","cool","eu-west-1","python38","small","1536","29"
"2020-06-28","warm-two","ap-southeast-2","java8","large","3008","23"
"2020-06-25","cool","us-east-2","java8","large","3008","30"
"2020-05-10","cold","eu-west-2","java8","large","3008","920"
"2020-06-26","cool","ap-southeast-2","java8","large","512","32"
"2020-06-03","cold","us-east-2","java8","small","3008","558"
"2020-05-19","warm-one","us-east-2","java11","large","512","16"
"2020-05-18","cold","ap-southeast-2","java11","small","3008","424"
"2020-05-18","cool","us-east-1","java8","small","512","36"
"2020-06-05","cool","eu-west-3","java11","large","512","31"
"2020-05-12","warm-two","eu-west-1","java11","large","1536","18"
"2020-06-03","warm-one","ap-south-1","java8","large","512","17"
"2020-06-28","cool","ap-south-1","java8","large","1536","27"
"2020-06-28","warm-two","us-east-2","python38","small","1536","18"
"2020-06-25","cold","us-west-1","java11","large","1536","1284"
"2020-06-06","warm-two","ap-northeast-2","java8","large","1536","21"
"2020-05-18","warm-one","us-east-1","java11","large","1536","20"
"2020-06-03","warm-one","us-west-1","java11","large","3008","19"
"2020-06-28","cold","us-west-1","python38","small","1536","245"
"2020-05-12","warm-one","ap-northeast-2","java11","small","3008","16"
"2020-06-26","cool","eu-west-1","java11","large","1536","31"
"2020-06-24","cool","us-east-1","java8","small","3008","34"
"2020-06-24","cold","ap-south-1","java11","large","512","871"
"2020-06-28","cold","eu-west-3","java11","small","3008","381"
"2020-06-26","warm-one","eu-west-3","java8","large","1536","16"
"2020-05-12","cold","us-east-1","java8","large","512","1022"
"2020-05-10","cold","eu-west-1","java8","large","1536","915"
"2020-06-24","warm-one","ap-northeast-1","java8","largeuberjar","512","25"
"2020-06-19","warm-two","eu-west-2","java11","small","1536","18"
"2020-06-08","cool","ap-southeast-1","java11","small","512","33"
"2020-06-24","warm-one","sa-east-1","java11","small","3008","20"
"2020-05-10","cold","ap-south-1","python38","small","1536","232"
"2020-06-24","cool","us-east-2","java11","large","1536","30"
"2020-05-18","warm-one","eu-central-1","java11","small","3008","17"
"2020-05-19","warm-two","eu-west-1","java8","small","1536","18"
"2020-06-24","cool","eu-west-1","java8","small","512","37"
"2020-06-17","warm-two","eu-central-1","java11","small","1536","22"
"2020-06-24","warm-one","ap-southeast-1","java11","large","3008","19"
"2020-06-26","cold","ap-southeast-1","java11","small","1536","484"
"2020-05-18","cold","us-east-1","java8","large","3008","1045"
"2020-06-03","cold","us-east-2","java11","small","1536","483"
"2020-05-19","cool","eu-central-1","java8","large","512","30"
"2020-06-08","cold","ap-northeast-2","java11","large","1536","876"
"2020-05-10","cool","ap-southeast-1","java11","large","512","33"
"2020-05-18","warm-two","eu-west-3","java8","small","1536","15"
"2020-05-18","warm-one","ap-northeast-2","python38","small","1536","17"
"2020-06-03","warm-one","eu-west-1","java8","large","1536","17"
"2020-06-25","cool","eu-north-1","java8","small","1536","33"
"2020-05-20","warm-two","ap-southeast-1","java8","largeuberjar","512","23"
"2020-05-15","cool","us-east-1","java11","large","1536","31"
"2020-05-24","warm-two","ap-southeast-1","java8","large","3008","22"
"2020-06-18","cold","ap-south-1","java11","large","1536","912"
"2020-06-12","cold","eu-west-2","java11","large","3008","918"
"2020-05-16","warm-two","eu-west-1","python38","small","1536","18"
"2020-06-07","warm-two","ap-northeast-1","java8","small","512","35"
"2020-06-20","warm-one","eu-west-3","java8","large","3008","15"
"2020-06-20","warm-one","ap-northeast-1","java8","small","3008","23"
"2020-05-24","warm-one","eu-central-1","java8","small","512","18"
"2020-05-25","cool","sa-east-1","java8","large","3008","37"
"2020-06-12","warm-two","ap-northeast-1","java11","large","512","30"
"2020-05-25","warm-two","ap-northeast-1","java8","small","512","31"
"2020-06-23","warm-two","ap-southeast-1","java8","large","3008","21"
"2020-05-14","cold","eu-west-2","java8","large","1536","1387"
"2020-06-21","warm-two","eu-central-1","java8","large","512","19"
"2020-05-30","warm-one","eu-west-1","java8","large","3008","17"
"2020-06-18","warm-one","us-west-2","java8","small","1536","18"
"2020-06-09","cold","ap-northeast-2","java11","large","1536","874"
"2020-05-15","warm-one","ap-south-1","java8","large","512","16"
"2020-05-26","cold","us-east-1","java8","small","512","706"
"2020-06-13","cold","us-west-1","java11","small","512","483"
"2020-06-21","cool","eu-west-3","python38","small","1536","29"
"2020-05-09","warm-two","eu-west-1","java8","largeuberjar","512","17"
"2020-05-14","warm-one","ap-southeast-1","java8","large","1536","20"
"2020-05-14","warm-one","eu-west-1","java8","large","3008","16"
"2020-05-11","warm-one","ap-northeast-2","java11","small","3008","18"
"2020-06-21","warm-two","eu-west-2","java8","small","3008","18"
"2020-05-27","warm-two","us-west-1","java8","large","3008","19"
"2020-06-12","cool","us-east-2","java11","large","1536","28"
"2020-06-12","warm-one","ap-southeast-1","java11","large","3008","20"
"2020-05-26","cold","eu-central-1","java8","largeuberjar","512","1169"
"2020-06-22","warm-two","eu-north-1","java8","largeuberjar","512","18"
"2020-06-04","cool","eu-west-2","java8","large","512","30"
"2020-05-30","warm-two","ap-northeast-1","java11","large","512","30"
"2020-06-04","cool","eu-west-3","java11","small","1536","28"
"2020-06-13","warm-one","us-east-1","java8","small","1536","20"
"2020-06-18","warm-two","us-east-1","java8","large","512","21"
"2020-06-12","cold","ap-southeast-1","java8","large","1536","905"
"2020-05-14","warm-two","us-east-1","java8","small","3008","24"
"2020-06-09","cool","ap-northeast-2","java8","small","512","34"
"2020-06-23","cool","ap-south-1","java8","large","512","31"
"2020-05-20","cool","us-west-2","java8","large","512","33"
"2020-05-17","warm-one","us-west-2","java11","small","3008","18"
"2020-05-21","cool","eu-west-2","java8","small","1536","30"
"2020-05-16","warm-one","sa-east-1","java8","large","1536","17"
"2020-05-14","warm-two","us-west-1","java8","largeuberjar","512","17"
"2020-05-16","warm-two","ap-northeast-2","python38","small","1536","22"
"2020-06-18","cool","ap-northeast-1","java8","largeuberjar","512","43"
"2020-05-17","cold","eu-west-3","java11","large","3008","726"
"2020-05-14","warm-one","ap-southeast-2","java8","large","512","23"
"2020-05-17","cool","ap-northeast-1","java8","large","3008","46"
"2020-06-07","cool","sa-east-1","java8","large","3008","40"
"2020-05-16","cold","eu-west-2","java8","largeuberjar","512","1078"
"2020-05-23","warm-two","eu-west-2","python38","small","1536","19"
"2020-06-01","cold","eu-central-1","java11","large","1536","1307"
"2020-05-22","warm-one","eu-west-2","java8","large","3008","16"
"2020-05-26","warm-two","ap-northeast-2","java8","small","3008","23"
"2020-06-27","warm-one","ap-northeast-1","java11","small","3008","24"
"2020-05-27","warm-two","us-east-2","java11","small","3008","17"
"2020-06-01","cool","eu-central-1","java8","small","512","31"
"2020-05-26","cold","ap-northeast-1","java11","small","1536","520"
"2020-05-16","cold","ap-northeast-1","python38","small","1536","277"
"2020-05-26","warm-two","us-west-2","java8","large","1536","21"
"2020-05-25","cold","eu-west-2","java8","small","3008","536"
"2020-06-22","cool","eu-west-3","java11","large","3008","30"
"2020-06-01","warm-one","eu-north-1","java8","large","1536","17"
"2020-06-10","warm-two","eu-west-3","java11","small","512","15"
"2020-06-27","cold","eu-north-1","java8","small","512","682"
"2020-06-23","cold","eu-west-1","java8","small","3008","583"
"2020-06-18","warm-two","ap-southeast-1","java8","small","3008","22"
"2020-06-22","warm-two","us-west-2","java11","small","3008","21"
"2020-05-25","warm-two","eu-west-2","java8","large","1536","18"
"2020-05-25","cold","ap-south-1","java8","small","512","652"
"2020-06-01","warm-two","eu-west-3","java11","large","1536","18"
"2020-06-22","warm-one","eu-north-1","java8","small","1536","17"
"2020-05-23","warm-two","ap-south-1","java11","small","3008","19"
"2020-06-27","warm-two","ap-south-1","java8","largeuberjar","512","18"
"2020-06-16","cool","eu-west-2","java8","large","512","33"
"2020-06-21","warm-two","ap-northeast-1","java8","largeuberjar","512","30"
"2020-06-18","cold","ap-south-1","java8","large","3008","934"
"2020-05-26","warm-two","eu-north-1","python38","small","1536","21"
"2020-06-13","cool","us-west-2","java8","small","3008","33"
"2020-06-20","warm-two","eu-central-1","java11","large","512","21"
"2020-05-24","warm-one","us-west-2","java8","large","1536","19"
"2020-05-09","cool","us-east-1","java11","small","1536","32"
"2020-05-23","cool","us-east-2","java8","small","512","27"
"2020-06-15","cold","us-west-2","java11","small","512","548"
"2020-05-09","cold","eu-central-1","java8","large","512","1606"
"2020-06-01","warm-one","ap-southeast-2","java8","small","1536","21"
